Link,TotalHit,D1,D2,D3,D4,D5,D6,D7,TXUtilization,MaxUtil,Bandwidth(Kbps)
5565,0,77.6699981689453,57.3699989318848,62.5400009155273,67.4800033569336,69.1500015258789,73.0400009155273,70.7600021362305,9.89000034332275,77.6699981689453,182141.0
443,0,0.882544755935669,0.123409450054169,0.124763548374176,1.19121825695038,0.733554244041443,0.769305467605591,0.694916367530823,1.00520922034167,1.19121825695038,10872.0
16005,0,40.6618881225586,44.1972465515137,39.6899795532227,32.6517868041992,35.1924781799316,36.3878326416016,74.8116683959961,22.0273189922278,74.8116683959961,109814.0
13964,0,34.127555847168,27.7102165222168,29.2309150695801,22.5463619232178,24.0933876037598,26.1943187713623,23.6988201141357,8.90662554993247,34.127555847168,125129.0
15262,0,55.6373405456543,57.7916488647461,51.6737003326416,51.2370548248291,0.0,0.0,52.4265537261963,7.10960470978296,61.8480186462402,158403.0
14976,0,55.5293884277344,50.4606971740723,48.1478080749512,53.8117980957031,53.5861740112305,55.6543312072754,59.2490997314453,14.8855113895209,59.2490997314453,362186.0
15517,0,2.87042188644409,0.0865949615836143,0.0548849850893021,0.896012663841248,1.05327022075653,3.86750102043152,3.40037441253662,1.01336380077262,3.86750102043152,37104.0
14194,0,12.2507305145264,13.023491859436,6.92693996429443,5.93342685699463,7.80476999282837,8.55816173553467,5.53751516342163,32.7146220957426,13.023491859436,203107.0
1511,0,20.6946353912354,23.3052139282227,24.4626293182373,29.9964923858643,26.0335445404053,23.4372406005859,23.5770320892334,7.34083844020665,29.9964923858643,396708.0
299,0,21.9400005340576,22.3299999237061,13.8000001907349,14.3800001144409,11.8400001525879,17.3799991607666,23.3600006103516,5.73999977111816,23.3600006103516,195675.0
8068,0,10.7399997711182,10.1400003433228,3.34999990463257,21.8299999237061,16.2299995422363,54.0999984741211,20.0599994659424,4.71999979019165,54.0999984741211,123188.0
14984,3,82.9056015014648,72.0533981323242,80.6864929199219,70.7944869995117,76.4192581176758,75.8135604858398,81.3018417358398,11.0518807104156,82.9056015014648,159741.0
1929,0,44.2200012207031,50.9500007629395,46.6399993896484,38.6300010681152,40.2000007629395,40.810001373291,41.310001373291,14.7200002670288,50.9500007629395,204746.0
9550,0,53.4651947021484,43.0526657104492,45.8586502075195,46.1519432067871,40.2018089294434,39.1682891845703,43.0393676757813,10.119190946767,53.4651947021484,203107.0
941,0,46.1074066162109,23.2195987701416,17.225435256958,38.7170829772949,47.1152496337891,58.6788902282715,44.3879318237305,11.305232603202,58.6788902282715,395123.0
544,0,0.119999997317791,0.119999997317791,0.46000000834465,0.119999997317791,0.119999997317791,0.150000005960464,0.129999995231628,0.349999994039536,0.46000000834465,10388.0
3057,0,0.620000004768372,0.0,0.0,0.300000011920929,0.310000002384186,0.479999989271164,0.879999995231628,0.119999997317791,0.879999995231628,159823.0
6091,0,0.000297580496408045,0.000298740778816864,0.000297517486615106,0.000338556274073198,0.000341553532052785,0.000341339444275945,0.000341364037012681,0.000249810457652917,0.000341553532052785,705563.0
12261,0,46.1865615844727,51.4286460876465,45.0435485839844,40.6658706665039,38.507137298584,41.277416229248,42.2052574157715,9.23659955454702,51.4286460876465,308422.0
13100,0,51.4642219543457,48.013786315918,43.6777572631836,45.8712539672852,39.0716171264648,9.57606410980225,0.000377923104679212,7.73526446436901,51.4642219543457,222966.0
11507,0,53.8402557373047,39.8449592590332,55.2827072143555,47.2314262390137,47.4103355407715,50.4872016906738,48.1265830993652,7.82993121375827,55.2827072143555,158312.0
4809,0,5.71999979019165,6.21999979019165,5.8600001335144,6.26999998092651,5.1399998664856,7.15999984741211,5.07999992370605,1.22000002861023,7.15999984741211,195675.0
14347,0,63.4967460632324,61.7155494689941,65.6937713623047,61.0908851623535,53.2075653076172,61.8569831848145,54.0033073425293,12.629037396237,65.6937713623047,203107.0
13372,0,27.5664730072021,35.7663345336914,32.1230812072754,20.6721820831299,23.123987197876,26.8308544158936,30.0205535888672,8.38013516802199,35.7663345336914,159741.0
5309,0,26.8500003814697,22.0200004577637,28.0799999237061,24.4899997711182,19.6299991607666,16.3099994659424,25.7800006866455,4.26999998092651,28.0799999237061,156197.0
5087,0,28.8700008392334,44.3300018310547,42.75,23.6200008392334,20.8299999237061,24.1599998474121,24.7900009155273,4.23999977111816,44.3300018310547,184549.0
10283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218347.0
11308,0,59.376163482666,63.2158279418945,63.5429496765137,62.7588577270508,62.0840606689453,62.6674461364746,70.8788604736328,18.6761294747825,70.8788604736328,251353.0
13732,0,7.27184963226318,11.2744054794312,9.81287288665771,9.69088649749756,3.78154730796814,5.16212177276611,7.90934610366821,8.3239735536101,11.2744054794312,158403.0
6372,0,16.691650390625,10.4108295440674,6.28971576690674,18.9883460998535,16.2801685333252,17.2464389801025,18.0477390289307,9.65095134677548,18.9883460998535,396911.0
1732,0,41.6699981689453,40.25,41.2400016784668,53.310001373291,48.5999984741211,46.8199996948242,52.4000015258789,11.9399995803833,53.310001373291,206058.0
9637,0,22.1932201385498,20.4455661773682,24.1663112640381,21.1176795959473,21.6365947723389,25.5557746887207,28.8957767486572,4.97774287290566,28.8957767486572,158403.0
6055,0,22.3046207427979,21.4167213439941,24.625415802002,28.1391296386719,28.1866607666016,26.4892292022705,34.08837890625,9.99543486512762,34.08837890625,281062.0
14106,0,4.80607557296753,1.69101917743683,1.62497425079346,1.9340146780014,2.45760035514832,1.72835731506348,2.19000840187073,1.63045951445178,4.80607557296753,37104.0
350,0,9.07999992370605,10.3599996566772,12.4200000762939,8.64000034332275,9.65999984741211,9.51000022888184,10.2799997329712,73.870002746582,12.4200000762939,250948.0
4207,0,45.3300018310547,43.4799995422363,47.8600006103516,46.4900016784668,44.3800010681152,45.7299995422363,42.8699989318848,10.3800001144409,47.8600006103516,206132.0
9749,0,41.14404296875,48.5704231262207,41.495433807373,39.1846580505371,35.4956855773926,33.7747192382813,38.7686195373535,16.6507473425733,48.5704231262207,159741.0
